38,0.7279,0.0419
39,0.7662,0.0398
40,0.9371,0.0378
41,0.747,0.0359
42,0.823,0.0341
43,0.6419,0.0324
44,0.9835,0.0308
45,0.8341,0.0293
46,0.8581,0.0278
47,0.827,0.0264
48,0.8958,0.0251
49,0.8534,0.0238
50,0.8876,0.0226
0,0.9116,1
1,0.6499,0.85
2,1.149,0.7225
3,0.9899,0.6141
4,0.8389,0.522
5,1.3175,0.4437
6,1.2661,0.3771
7,1.125,0.3205
8,0.5421,0.2724
9,1.0179,0.2315
10,1.1171,0.1968
11,0.6514,0.1673
12,1.1346,0.1589
13,1.0065,0.151
14,1.107,0.1434
15,1.0165,0.1362
16,0.844,0.1294
17,0.8435,0.1229
18,0.6701,0.1168
19,0.7331,0.111
20,0.4612,0.1055
21,0.9543,0.1002
22,0.7717,0.0952
23,0.5546,0.0904
24,0.9776,0.0859
25,0.7598,0.0816
26,0.8307,0.0775
27,0.8306,0.0736
28,0.7445,0.0699
29,0.7838,0.0664
30,1.2067,0.0631
31,0.8065,0.0599
32,0.7534,0.0569
33,0.81,0.0541
34,0.8628,0.0514
35,0.9167,0.0488
36,0.7558,0.0464
37,0.8306,0.0441
38,0.9604,0.0419
39,0.868,0.0398
40,0.8994,0.0378
41,0.7231,0.0359
42,0.8057,0.0341
43,0.972,0.0324
44,0.8754,0.0308
45,1.048,0.0293
46,1.1482,0.0278
47,0.8665,0.0264
48,1.1161,0.0251
49,0.934,0.0238
50,1.0628,0.0226
51,0.8578,0.0215
52,1.0682,0.0204
53,0.8168,0.0194
54,0.9474,0.0184
55,0.7803,0.0175
56,0.8878,0.0166
57,0.8274,0.0158
58,0.8401,0.015
59,1.1535,0.0142
60,0.9164,0.0135
61,0.9465,0.0128
62,0.7371,0.0122
63,1.0061,0.0116
64,0.9984,0.011
65,1.4809,0.0104
66,0.9667,0.0099
67,0.842,0.0094
68,0.9145,0.0089
69,0.8357,0.0085
70,0.9486,0.0081
71,1.0723,0.0077
72,0.9223,0.0073
73,0.8859,0.0069
74,0.9604,0.0066
75,0.7307,0.0063
76,0.5977,0.006
77,0.8731,0.0057
78,1.0557,0.0054
79,0.5912,0.0051
80,0.659,0.005
81,0.8368,0.005
82,0.9613,0.005
83,1.0258,0.005
84,0.9998,0.005
85,1.0101,0.005
86,1.0575,0.005
87,0.7797,0.005
88,0.937,0.005
0,1.1922,0.85
1,0.9701,0.7225
2,1.7618,0.6141
3,0.9794,0.522
4,0.8752,0.4437
5,1.0038,0.3771
6,0.9132,0.3205
7,1.0153,0.2724
8,0.8745,0.2315
9,1.0845,0.1968
10,1.057,0.1673
11,0.9031,0.1589
12,1.0018,0.151
13,1.0191,0.1434
0,1.1481,0.85
1,0.8416,0.7225
2,0.9697,0.6141
3,0.8914,0.522
4,0.767,0.4437
5,0.899,0.3771
6,1.0194,0.3205
0,0.9525,0.85
1,0.9385,0.7225
2,1.0663,0.6141
3,1.007,0.522
4,0.941,0.4437
5,0.9767,0.3771
0,0.911,0.85
1,0.8012,0.7225
2,1.2799,0.6141
0,0.8239,0.85
0,0.9712,0.85
1,0.8682,0.7225
2,1.1571,0.6141
3,0.8573,0.522
4,0.9529,0.4437
5,1.1512,0.3771
6,0.9074,0.3205
7,0.8845,0.2724
8,0.9984,0.2315
9,0.8533,0.1968
10,0.916,0.1673
11,0.9676,0.1589
12,0.563,0.151
13,1.0067,0.1434
14,0.9293,0.1362
15,0.8767,0.1294
16,0.8224,0.1229
17,0.9199,0.1168
18,0.8522,0.111
19,0.676,0.1055
20,0.8321,0.1002
21,0.6729,0.0952
22,0.8884,0.0904
23,0.8422,0.0859
24,0.7881,0.0816
25,0.7797,0.0775
26,1.4373,0.0736
27,1.1567,0.0699
28,0.9876,0.0664
29,0.9065,0.0631
30,0.8294,0.0599
31,0.9961,0.0569
32,1.0193,0.0541
33,0.9608,0.0514
34,0.8573,0.0488
35,0.9517,0.0464
36,0.8631,0.0441
37,0.6348,0.0419
38,1.2493,0.0398
39,0.854,0.0378
40,0.9719,0.0359
41,0.7878,0.0341
42,0.8605,0.0324
43,0.4682,0.0308
44,0.8763,0.0293
45,0.9987,0.0278
46,0.8151,0.0264
47,0.6131,0.0251
0,1.2806,0.87
1,0.7125,0.7569
2,0.7346,0.6585
3,0.9794,0.5729
4,1.1404,0.4984
0,1.2267,0.87
1,0.9911,0.7569
2,1.163,0.6585
3,0.8974,0.5729
4,1.089,0.4984
5,0.987,0.4336
6,1.8357,0.3772
7,0.7227,0.3282
8,1.0688,0.2855
9,1.108,0.2484
10,0.9083,0.2161
11,0.8911,0.2053
12,0.8283,0.195
13,0.8201,0.1852
14,1.1027,0.1759
15,1.1115,0.1671
16,0.8842,0.1587
17,0.5041,0.1508
18,1.1296,0.1433
19,1.1809,0.1361
20,1.0669,0.1293
21,0.7556,0.1228
22,0.8904,0.1167
23,0.9438,0.1109
24,1.0874,0.1054
25,1.0952,0.1001
26,1.0717,0.0951
27,0.8695,0.0903
28,0.8554,0.0858
29,1.0088,0.0815
30,0.9331,0.0774
31,0.8922,0.0735
32,0.7897,0.0698
33,0.6965,0.0663
34,1.073,0.063
35,0.7484,0.0599
36,1.0306,0.0569
37,1.0401,0.0541
38,0.9373,0.0514
39,0.9601,0.0488
40,1.0407,0.0464
41,0.8929,0.0441
42,0.8853,0.0419
43,0.9726,0.0398
44,0.9824,0.0378
45,0.9128,0.0359
46,1.2687,0.0341
47,0.5324,0.0324
48,0.7939,0.0308
49,1.0368,0.0293
50,0.969,0.0278
51,1.1919,0.0264
52,0.9015,0.0251
53,0.8705,0.0238
54,1.0203,0.0226
55,0.7703,0.0215
56,1.0789,0.0204
57,0.9272,0.0194
58,0.6549,0.0184
59,0.8999,0.0175
60,0.9051,0.0166
61,0.6754,0.0158
62,0.9301,0.015
63,1.3186,0.0142
64,0.889,0.0135
65,0.6561,0.0128
66,0.8789,0.0122
67,0.7075,0.0116
68,0.5081,0.011
69,0.7854,0.0104
70,0.8695,0.0099
71,1.1789,0.0094
72,0.707,0.0089
73,0.9549,0.0085
74,1.1317,0.0081
75,0.8861,0.0077
76,0.9347,0.0073
77,1.0695,0.0069
0,0.8754,0.87
1,0.9684,0.7569
0,0.9179,0.87
1,1.0291,0.7569
2,0.8048,0.6585
3,0.8743,0.5729
4,1.0326,0.4984
5,0.9775,0.4336
6,1.1036,0.3772
7,0.5563,0.3282
8,0.9183,0.2855
9,0.8668,0.2484
10,0.881,0.2161
11,0.8897,0.2053
12,1.0959,0.195
13,0.8847,0.1852
14,0.7163,0.1759
15,0.9536,0.1671
16,0.6939,0.1587
17,0.4279,0.1508
18,0.703,0.1433
19,1.0032,0.1361
20,0.8966,0.1293
21,0.986,0.1228
22,0.8209,0.1167
23,0.8838,0.1109
24,0.93,0.1054
25,0.8009,0.1001
26,0.8275,0.0951
27,0.8595,0.0903
28,1.0444,0.0858
29,0.9418,0.0815
30,0.6215,0.0774
31,1.1627,0.0735
0,1.0098,0.87
1,0.7213,0.7569
2,1.2977,0.6585
3,1.0062,0.5729
4,1.1793,0.4984
5,0.9792,0.4336
6,0.6006,0.3772
7,0.7579,0.3282
8,0.8393,0.2855
9,0.9316,0.2484
10,1.1016,0.2161
11,0.83,0.2053
12,0.95,0.195
13,1.0208,0.1852
14,1.0974,0.1759
15,0.6385,0.1671
16,0.9543,0.1587
17,0.7897,0.1508
18,0.8117,0.1433
19,1.0823,0.1361
20,0.7377,0.1293
21,0.9251,0.1228
22,0.8078,0.1167
23,1.0627,0.1109
24,0.7695,0.1054
25,0.9325,0.1001
0,1.0147,0.87
1,0.908,0.7569
2,0.7906,0.6585
3,0.8596,0.5729
4,0.8405,0.4984
5,1.2166,0.4336
6,1.2242,0.3772
7,0.8261,0.3282
8,1.0252,0.2855
9,1.426,0.2484
10,0.9553,0.2161
11,0.9985,0.2053
12,0.9248,0.195
13,0.8598,0.1852
14,0.8661,0.1759
15,0.8301,0.1671
16,0.8811,0.1587
17,0.7614,0.1508
18,1.0264,0.1433
19,0.8855,0.1361
20,0.9304,0.1293
21,0.8911,0.1228
22,0.9164,0.1167
23,0.8603,0.1109
24,1.0474,0.1054
25,0.8935,0.1001
26,0.7859,0.0951
27,0.8811,0.0903
28,0.946,0.0858
29,0.5588,0.0815
30,0.9178,0.0774
31,0.9749,0.0735
32,1.3402,0.0698
33,1.0073,0.0663
34,1.3424,0.063
35,0.977,0.0599
0,0.8761,0.87
1,0.6012,0.7569
2,0.8761,0.6585
3,1.0593,0.5729
4,0.9475,0.4984
5,0.9965,0.4336
6,0.9906,0.3772
7,1.0348,0.3282
8,1.0214,0.2855
9,1.1248,0.2484
10,0.9403,0.2161
11,0.7941,0.2053
12,0.8293,0.195
13,0.8427,0.1852
14,1.011,0.1759
15,0.9539,0.1671
16,0.9921,0.1587
17,1.0303,0.1508
18,0.8139,0.1433
19,1.117,0.1361
20,0.8866,0.1293
21,0.7753,0.1228
22,0.9008,0.1167
23,1.108,0.1109
0,0.9875,0.87
1,0.8976,0.7569
2,0.9049,0.6585
3,1.0321,0.5729
4,0.8572,0.4984
5,0.9019,0.4336
6,0.8749,0.3772
7,1.4055,0.3282
8,0.843,0.2855
9,1.105,0.2484
10,0.876,0.2161
11,1.0509,0.2053
12,0.9869,0.195
13,0.9251,0.1852
14,0.9996,0.1759
15,0.9603,0.1671
16,1.0809,0.1587
17,0.8079,0.1508
18,0.9474,0.1433
19,0.9823,0.1361
20,0.9001,0.1293
21,1.3678,0.1228
22,1.0042,0.1167
23,1.0007,0.1109
24,0.9618,0.1054
25,1.3553,0.1001
26,0.827,0.0951
27,0.8732,0.0903
28,0.9643,0.0858
29,0.7134,0.0815
30,1.0022,0.0774
31,0.9187,0.0735
32,0.4801,0.0698
33,0.8571,0.0663
34,0.7666,0.063
35,0.6117,0.0599
36,0.9737,0.0569
37,0.885,0.0541
38,0.7173,0.0514
39,1.2349,0.0488
40,1.0658,0.0464
41,0.9943,0.0441
42,0.8666,0.0419
43,0.9643,0.0398
44,0.9163,0.0378
45,1.0146,0.0359
46,0.907,0.0341
47,0.9787,0.0324
48,0.892,0.0308
49,1.0269,0.0293
50,1.2766,0.0278
51,1.0595,0.0264
52,1.0156,0.0251
53,0.8701,0.0238
54,0.836,0.0226
55,0.779,0.0215
56,0.8556,0.0204
57,0.8776,0.0194
58,0.8712,0.0184
59,0.8764,0.0175
60,0.9549,0.0166
61,0.872,0.0158
62,0.5995,0.015
63,1.0937,0.0142
64,0.7495,0.0135
65,0.9176,0.0128
66,1.0637,0.0122
67,0.8348,0.0116
68,1.1583,0.011
69,0.8387,0.0104
70,0.9482,0.0099
71,0.6767,0.0094
72,0.9055,0.0089
73,0.8071,0.0085
74,0.9503,0.0081
75,0.8415,0.0077
76,0.9977,0.0073
77,0.93,0.0069
78,0.9356,0.0066
79,0.908,0.0063
80,0.873,0.006
81,1.1166,0.0057
82,0.7702,0.0054
83,0.9283,0.0051
84,0.9169,0.005
85,0.8819,0.005
86,0.6288,0.005
87,0.6311,0.005
88,0.9179,0.005
89,0.9124,0.005
90,0.9651,0.005
91,1.1553,0.005
92,0.8419,0.005
93,0.756,0.005
94,1.0439,0.005
95,0.8487,0.005
96,0.9391,0.005
97,0.7561,0.005
98,0.9302,0.005
99,0.7057,0.005
0,0.9586,0.87
1,0.9412,0.7569
2,0.9468,0.6585
3,1.3608,0.5729
4,0.9024,0.4984
5,0.9345,0.4336
6,1.0937,0.3772
7,0.9922,0.3282
8,0.876,0.2855
9,0.565,0.2484
10,0.9968,0.2161
11,0.9575,0.2053
12,0.8778,0.195
13,0.7826,0.1852
14,0.9111,0.1759
15,0.9857,0.1671
16,0.9819,0.1587
17,1.0044,0.1508
18,1.3177,0.1433
19,0.8713,0.1361
20,0.8805,0.1293
21,0.8937,0.1228
22,0.7486,0.1167
23,0.845,0.1109
24,0.939,0.1054
25,0.9098,0.1001
26,0.9271,0.0951
27,0.7852,0.0903
28,0.9618,0.0858
29,0.8829,0.0815
30,0.784,0.0774
31,0.8096,0.0735
32,1.1307,0.0698
33,0.8578,0.0663
34,1.046,0.063
35,0.9351,0.0599
36,1.1254,0.0569
37,0.9755,0.0541
38,0.9847,0.0514
39,0.7845,0.0488
40,0.9913,0.0464
41,0.7311,0.0441
42,0.8752,0.0419
43,0.7022,0.0398
44,0.7168,0.0378
45,0.9038,0.0359
46,0.9365,0.0341
47,0.9122,0.0324
48,0.8083,0.0308
49,0.8723,0.0293
50,1.024,0.0278
51,1.0565,0.0264
52,1.0189,0.0251
53,1.0054,0.0238
54,0.8496,0.0226
55,0.896,0.0215
56,0.8624,0.0204
57,1.2266,0.0194
58,1.0124,0.0184
59,0.8573,0.0175
60,0.861,0.0166
61,0.8726,0.0158
62,0.8237,0.015
63,0.4408,0.0142
64,0.7689,0.0135
65,1.2346,0.0128
66,0.97,0.0122
67,0.9686,0.0116
68,0.9039,0.011
69,0.934,0.0104
70,0.9364,0.0099
71,0.8782,0.0094
72,0.7558,0.0089
73,0.816,0.0085
74,0.8888,0.0081
75,0.8406,0.0077
76,0.9781,0.0073
77,0.8343,0.0069
78,2.1802,0.0066
79,0.9276,0.0063
80,1.1293,0.006
81,0.8822,0.0057
82,1.0808,0.0054
83,1.5381,0.0051
84,1.2656,0.005
85,0.8083,0.005
86,0.757,0.005
87,0.7631,0.005
88,1.0201,0.005
89,1.0972,0.005
90,1.0116,0.005
91,0.8721,0.005
92,0.9511,0.005
93,1.277,0.005
94,0.9774,0.005
95,0.9842,0.005
96,0.9861,0.005
97,0.8785,0.005
98,0.9836,0.005
99,0.8892,0.005
